val_loss,learning_rate,val_accuracy,loss,accuracy,epoch
0.3190430998802185,0.0001250000059371814,0.8920616507530212,0.44944456219673157,0.841465413570404,133
0.3014114499092102,0.0001250000059371814,0.8979630470275879,0.4589342474937439,0.8387728333473206,134
0.30590033531188965,0.0001250000059371814,0.8968208432197571,0.4490673840045929,0.8435052037239075,135
0.3158644437789917,0.0001250000059371814,0.8933942317962646,0.44660866260528564,0.8456266522407532,136
0.30636000633239746,0.0001250000059371814,0.8952979445457458,0.45551130175590515,0.8442395329475403,137
0.3017443120479584,0.0001250000059371814,0.8972015976905823,0.44397222995758057,0.8492982983589172,138
0.2951282858848572,0.0001250000059371814,0.8977727293968201,0.45503681898117065,0.8428524732589722,139
0.292071670293808,0.0001250000059371814,0.8996763825416565,0.45406264066696167,0.8427708745002747,140
0.2911836504936218,0.0001250000059371814,0.8987245559692383,0.44537273049354553,0.8470953106880188,141
0.29536759853363037,0.0001250000059371814,0.8987245559692383,0.4508025050163269,0.8447291254997253,142
0.3061950206756592,0.0001250000059371814,0.8962497711181641,0.43369409441947937,0.8504406213760376,143
0.3085646331310272,0.0001250000059371814,0.894155740737915,0.4366743564605713,0.8464425802230835,144
0.31043270230293274,0.0001250000059371814,0.8939653635025024,0.45787477493286133,0.8407310843467712,145
0.3086512088775635,0.0001250000059371814,0.894155740737915,0.45156246423721313,0.8445659279823303,146
0.3082869052886963,0.0001250000059371814,0.8933942317962646,0.45108991861343384,0.843586802482605,147
0.31071990728378296,0.0001250000059371814,0.8945364356040955,0.43376487493515015,0.8484007716178894,148
0.32744401693344116,0.0001250000059371814,0.8901579976081848,0.44303861260414124,0.8458713889122009,149
0.3013128340244293,0.0001250000059371814,0.8952979445457458,0.4385516345500946,0.8462793827056885,150
0.299551784992218,0.0001250000059371814,0.8968208432197571,0.45872795581817627,0.8366514444351196,151
0.3052782714366913,0.0001250000059371814,0.8968208432197571,0.44739457964897156,0.8422813415527344,152
0.29286637902259827,0.0001250000059371814,0.8992956280708313,0.4524906277656555,0.8448107242584229,153
0.2997191250324249,0.0001250000059371814,0.8979630470275879,0.4419306218624115,0.8457082509994507,154
0.29498839378356934,0.0001250000059371814,0.8994860053062439,0.4353541135787964,0.8506037592887878,155
0.30230477452278137,0.0001250000059371814,0.8966305255889893,0.4421800374984741,0.846360981464386,156
0.29883357882499695,0.0001250000059371814,0.8975823521614075,0.4468614161014557,0.8417917490005493,157
0.2984027564525604,6.25000029685907e-05,0.8979630470275879,0.44770482182502747,0.8469321131706238,158
0.2986322343349457,6.25000029685907e-05,0.8972015976905823,0.44696763157844543,0.8385280966758728,159
0.29493850469589233,6.25000029685907e-05,0.9002474546432495,0.44158926606178284,0.8445659279823303,160
0.2969379425048828,6.25000029685907e-05,0.8989149332046509,0.44254380464553833,0.8454634547233582,161
0.2946823239326477,6.25000029685907e-05,0.9002474546432495,0.441201388835907,0.8509301543235779,162
0.293271005153656,6.25000029685907e-05,0.9006282091140747,0.44481438398361206,0.843913197517395,163
0.29361116886138916,6.25000029685907e-05,0.8996763825416565,0.4366135895252228,0.843913197517395,164
0.2950816750526428,6.25000029685907e-05,0.9004378318786621,0.44369789958000183,0.8455450534820557,165
0.29309210181236267,6.25000029685907e-05,0.9000571370124817,0.4300236701965332,0.8483191728591919,166
0.29614895582199097,6.25000029685907e-05,0.8989149332046509,0.44772350788116455,0.8427708745002747,167
0.3030116856098175,6.25000029685907e-05,0.8977727293968201,0.44047096371650696,0.8471769094467163,168
0.3023379147052765,6.25000029685907e-05,0.8975823521614075,0.44278937578201294,0.8494614958763123,169
0.296832412481308,6.25000029685907e-05,0.8981534242630005,0.44144967198371887,0.8429340720176697,170
0.295432448387146,6.25000029685907e-05,0.8992956280708313,0.42867404222488403,0.8497062921524048,171
0.29630112648010254,6.25000029685907e-05,0.8958690166473389,0.4375844895839691,0.8481560349464417,172
0.29364675283432007,6.25000029685907e-05,0.8989149332046509,0.4449160099029541,0.843913197517395,173
0.2941094636917114,3.125000148429535e-05,0.8991052508354187,0.42993593215942383,0.8481560349464417,174
0.29699280858039856,3.125000148429535e-05,0.8985341787338257,0.4432414770126343,0.843913197517395,175
0.29699864983558655,3.125000148429535e-05,0.8973919749259949,0.44329583644866943,0.8449738621711731,176
0.2983139157295227,3.125000148429535e-05,0.8970112204551697,0.4424910247325897,0.8457897901535034,177
0.29698312282562256,3.125000148429535e-05,0.8985341787338257,0.4311378002166748,0.8456266522407532,178
0.300383597612381,3.125000148429535e-05,0.8960593938827515,0.43995511531829834,0.8467689156532288,179
0.2998552918434143,3.125000148429535e-05,0.8981534242630005,0.42709532380104065,0.8544386625289917,180
0.2956946790218353,3.125000148429535e-05,0.8977727293968201,0.43093791604042053,0.8470137119293213,181
0.29360586404800415,3.125000148429535e-05,0.8994860053062439,0.439781129360199,0.8482375741004944,182
0.2915971875190735,3.125000148429535e-05,0.9000571370124817,0.43093007802963257,0.8492166996002197,183
0.2943945527076721,3.125000148429535e-05,0.8981534242630005,0.4277144968509674,0.8542754650115967,184
0.2934679687023163,3.125000148429535e-05,0.8994860053062439,0.44674259424209595,0.8458713889122009,185
0.2928837239742279,3.125000148429535e-05,0.8996763825416565,0.44508692622184753,0.8458713889122009,186
0.2938729226589203,3.125000148429535e-05,0.8996763825416565,0.4367899000644684,0.8474216461181641,187
0.2934770882129669,3.125000148429535e-05,0.8998667597770691,0.43653813004493713,0.8457897901535034,188
0.2929023206233978,3.125000148429535e-05,0.8991052508354187,0.441663533449173,0.8476664423942566,189
0.29236847162246704,1.5625000742147677e-05,0.8998667597770691,0.44269347190856934,0.8422813415527344,190
0.29305899143218994,1.5625000742147677e-05,0.8992956280708313,0.4287036061286926,0.8514196872711182,191
0.29407602548599243,1.5625000742147677e-05,0.8989149332046509,0.4294086694717407,0.8493798971176147,192
0.2934626042842865,1.5625000742147677e-05,0.8992956280708313,0.4298839867115021,0.8462793827056885,193
0.2916540503501892,1.5625000742147677e-05,0.8998667597770691,0.4409509301185608,0.8489719033241272,194
0.2913038730621338,1.5625000742147677e-05,0.8996763825416565,0.43806159496307373,0.8455450534820557,195
0.26693645119667053,9.999999747378752e-06,0.9095754623413086,0.42580920457839966,0.8513381481170654,196
0.25898420810699463,9.999999747378752e-06,0.9122406244277954,0.4033409059047699,0.8620267510414124,197
0.2586892247200012,9.999999747378752e-06,0.9164286851882935,0.38448280096054077,0.8617819547653198,198
0.2534845173358917,9.999999747378752e-06,0.9137635827064514,0.3912270963191986,0.8631690740585327,199
0.2592458128929138,9.999999747378752e-06,0.9120502471923828,0.38802868127822876,0.866269588470459,200
0.2366826981306076,9.999999747378752e-06,0.9206168055534363,0.3728652894496918,0.8727970123291016,201
0.23934461176395416,9.999999747378752e-06,0.9209975004196167,0.3682743012905121,0.869941234588623,202
0.23416955769062042,9.999999747378752e-06,0.9217590093612671,0.35129573941230774,0.8781005144119263,203
0.23608705401420593,9.999999747378752e-06,0.9190938472747803,0.3557211756706238,0.8770397901535034,204
0.2368399202823639,9.999999747378752e-06,0.9213782548904419,0.3561024069786072,0.8744288682937622,205
0.23345692455768585,9.999999747378752e-06,0.9209975004196167,0.34660962224006653,0.8812010288238525,206
0.23244833946228027,9.999999747378752e-06,0.9209975004196167,0.3485146164894104,0.8772029876708984,207
0.21809135377407074,9.999999747378752e-06,0.9278507232666016,0.35155317187309265,0.8816906213760376,208
0.22910864651203156,9.999999747378752e-06,0.9223300814628601,0.3375871181488037,0.8824249505996704,209
0.21405723690986633,9.999999747378752e-06,0.932229220867157,0.3442404866218567,0.8783453106880188,210
0.219214528799057,9.999999747378752e-06,0.9263278245925903,0.3368370532989502,0.883567214012146,211
0.22093099355697632,9.999999747378752e-06,0.9230915904045105,0.33961328864097595,0.883567214012146,212
0.22359925508499146,9.999999747378752e-06,0.9268988966941833,0.3212219774723053,0.8888707756996155,213
0.20911599695682526,9.999999747378752e-06,0.9316580891609192,0.3338494896888733,0.8827512860298157,214
0.20611749589443207,9.999999747378752e-06,0.9303255081176758,0.3261474668979645,0.8880548477172852,215
0.2034037709236145,9.999999747378752e-06,0.93280029296875,0.3253666162490845,0.8841384053230286,216
0.21665151417255402,9.999999747378752e-06,0.9282314777374268,0.3209751546382904,0.8891155123710632,217
0.1978699117898941,9.999999747378752e-06,0.9345136284828186,0.32185760140419006,0.8893603086471558,218
0.21024702489376068,9.999999747378752e-06,0.930706262588501,0.31390172243118286,0.8902578353881836,219
0.2199886441230774,9.999999747378752e-06,0.9272796511650085,0.32469359040260315,0.8868309259414673,220
0.19810675084590912,9.999999747378752e-06,0.9356558322906494,0.30586227774620056,0.8954797387123108,221
0.21453648805618286,9.999999747378752e-06,0.9312773942947388,0.3137403726577759,0.8905842304229736,222
0.2018517553806305,4.999999873689376e-06,0.9347040057182312,0.3083055019378662,0.8921344876289368,223
0.20792698860168457,4.999999873689376e-06,0.9318484663963318,0.3057889938354492,0.8946638107299805,224
0.1960524469614029,4.999999873689376e-06,0.9356558322906494,0.3043392598628998,0.8948270082473755,225
0.20315241813659668,4.999999873689376e-06,0.934323251247406,0.30218586325645447,0.8967036604881287,226
0.21242351830005646,4.999999873689376e-06,0.9295640587806702,0.30299219489097595,0.8962141275405884,227
0.1970032900571823,4.999999873689376e-06,0.9347040057182312,0.29981645941734314,0.8980091214179993,228
0.21095868945121765,4.999999873689376e-06,0.9288026094436646,0.30542969703674316,0.8939294815063477,229
0.19835714995861053,2.499999936844688e-06,0.9354654550552368,0.28681281208992004,0.89996737241745,230
0.19806869328022003,2.499999936844688e-06,0.9354654550552368,0.2926178574562073,0.8996409773826599,231
0.20279845595359802,2.499999936844688e-06,0.934323251247406,0.2960035800933838,0.8969484567642212,232
0.2011989951133728,2.499999936844688e-06,0.9347040057182312,0.29360508918762207,0.8985803127288818,233
0.19715656340122223,1.249999968422344e-06,0.936417281627655,0.2885596454143524,0.8965404629707336,234
0.19539545476436615,1.249999968422344e-06,0.9367980360984802,0.2952719032764435,0.9000489711761475,235
0.19928300380706787,1.249999968422344e-06,0.9354654550552368,0.2893005907535553,0.900130569934845,236
0.1927298754453659,1.249999968422344e-06,0.9377498626708984,0.28536084294319153,0.9000489711761475,237
0.19535312056541443,1.249999968422344e-06,0.9360365271568298,0.2882199287414551,0.9007833003997803,238
0.19038768112659454,1.249999968422344e-06,0.9373691082000732,0.29174986481666565,0.9020887613296509,239
0.19345387816429138,1.249999968422344e-06,0.9366076588630676,0.28755173087120056,0.903475821018219,240
0.18850404024124146,1.249999968422344e-06,0.9388920664787292,0.29247963428497314,0.8974379897117615,241
0.19048665463924408,1.249999968422344e-06,0.9377498626708984,0.2788272798061371,0.9013544321060181,242
0.1915663480758667,1.249999968422344e-06,0.9377498626708984,0.29521650075912476,0.8980907201766968,243
0.19322609901428223,1.249999968422344e-06,0.9366076588630676,0.27700507640838623,0.9042102098464966,244
0.18965700268745422,1.249999968422344e-06,0.9381306171417236,0.2961297035217285,0.8971115946769714,245
0.18962164223194122,9.999999974752427e-07,0.938511312007904,0.2857418954372406,0.8991514444351196,246
0.18855279684066772,9.999999974752427e-07,0.9394631385803223,0.2895800769329071,0.9021703600883484,247
0.18974149227142334,9.999999974752427e-07,0.9392728209495544,0.2918044626712799,0.8990698456764221,248
0.18966370820999146,9.999999974752427e-07,0.9381306171417236,0.2852591276168823,0.9013544321060181,249
0.19215527176856995,9.999999974752427e-07,0.938511312007904,0.29627686738967896,0.8959693312644958,250
0.19301673769950867,9.999999974752427e-07,0.9369884133338928,0.29052042961120605,0.900130569934845,251
0.1920158863067627,9.999999974752427e-07,0.9387016892433167,0.2879570424556732,0.9005385041236877,252
0.18997545540332794,9.999999974752427e-07,0.9390824437141418,0.295159250497818,0.8962956666946411,253
0.19034917652606964,9.999999974752427e-07,0.9388920664787292,0.2827693521976471,0.9091873168945312,254
0.19034700095653534,9.999999974752427e-07,0.9390824437141418,0.29340288043022156,0.8993146419525146,255
0.19098728895187378,9.999999974752427e-07,0.938511312007904,0.27838170528411865,0.9012728333473206,256
0.19113604724407196,9.999999974752427e-07,0.9392728209495544,0.2773965895175934,0.9042917490005493,257
0.1921042799949646,9.999999974752427e-07,0.9383209347724915,0.28454262018203735,0.9011096358299255,258
0.1902756243944168,9.999999974752427e-07,0.9390824437141418,0.28254902362823486,0.9029046893119812,259
0.191566601395607,9.999999974752427e-07,0.9394631385803223,0.28032320737838745,0.9053524732589722,260
0.18872907757759094,9.999999974752427e-07,0.9388920664787292,0.27923280000686646,0.9051076769828796,261
0.18717877566814423,9.999999974752427e-07,0.9392728209495544,0.29196786880493164,0.8993146419525146,262
0.19027747213840485,9.999999974752427e-07,0.938511312007904,0.2834692895412445,0.9005385041236877,263
