val_accuracy,loss,learning_rate,accuracy,val_loss,epoch
0.7940616607666016,0.6874998211860657,6.25000029685907e-05,0.7551403641700745,0.5900067687034607,136
0.7974876165390015,0.6774483919143677,6.25000029685907e-05,0.7600358724594116,0.5798401832580566,137
0.7933003306388855,0.6786047220230103,6.25000029685907e-05,0.7606070637702942,0.5899977684020996,138
0.7921583652496338,0.6818158626556396,6.25000029685907e-05,0.7603622674942017,0.588561475276947,139
0.7948229908943176,0.6949434876441956,6.25000029685907e-05,0.756119430065155,0.5928210020065308,140
0.790255069732666,0.6934017539024353,6.25000029685907e-05,0.7549771666526794,0.5885683298110962,141
0.7929196953773499,0.6790698766708374,6.25000029685907e-05,0.7579960823059082,0.5871657729148865,142
0.7948229908943176,0.678507924079895,6.25000029685907e-05,0.7655842304229736,0.5827749967575073,143
0.7925390005111694,0.6982603669166565,6.25000029685907e-05,0.7556298971176147,0.5888904333114624,144
0.7955843210220337,0.6787627935409546,6.25000029685907e-05,0.7552219033241272,0.5816490650177002,145
0.7940616607666016,0.690416693687439,6.25000029685907e-05,0.7576696872711182,0.590899646282196,146
0.7948229908943176,0.6904603838920593,6.25000029685907e-05,0.7531005144119263,0.5858975648880005,147
0.794442355632782,0.6740588545799255,6.25000029685907e-05,0.7635443806648254,0.5839808583259583,148
0.7929196953773499,0.6828823685646057,6.25000029685907e-05,0.7566906213760376,0.5830708742141724,149
0.7940616607666016,0.6802660822868347,6.25000029685907e-05,0.7604438662528992,0.5913438200950623,150
0.7925390005111694,0.6833680868148804,3.125000148429535e-05,0.7602806687355042,0.5894387364387512,151
0.7967262864112854,0.6805216073989868,3.125000148429535e-05,0.7581592798233032,0.5846229195594788,152
0.7982489466667175,0.6847508549690247,3.125000148429535e-05,0.7621573209762573,0.5800006985664368,153
0.7963456511497498,0.681797444820404,3.125000148429535e-05,0.7608518004417419,0.5830944180488586,154
0.7959649562835693,0.6863760352134705,3.125000148429535e-05,0.7597911357879639,0.5842199921607971,155
0.7967262864112854,0.6743474006652832,3.125000148429535e-05,0.756119430065155,0.5780624151229858,156
0.7929196953773499,0.6803445219993591,3.125000148429535e-05,0.7594647407531738,0.5883418917655945,157
0.7952036261558533,0.6823564767837524,3.125000148429535e-05,0.7615861892700195,0.5811204314231873,158
0.7929196953773499,0.6898496150970459,3.125000148429535e-05,0.7588120102882385,0.584947407245636,159
0.7921583652496338,0.6753210425376892,3.125000148429535e-05,0.7607702612876892,0.5871830582618713,160
0.794442355632782,0.6803998351097107,3.125000148429535e-05,0.7589752078056335,0.5853297710418701,161
0.7967262864112854,0.6756819486618042,3.125000148429535e-05,0.758730411529541,0.5799500346183777,162
0.7948229908943176,0.6808575987815857,3.125000148429535e-05,0.7579144835472107,0.5857228636741638,163
0.794442355632782,0.680048942565918,3.125000148429535e-05,0.7553851008415222,0.578342854976654,164
0.7963456511497498,0.684056282043457,3.125000148429535e-05,0.7572617530822754,0.5778390169143677,165
0.7978683114051819,0.6758118271827698,3.125000148429535e-05,0.7609333992004395,0.5786605477333069,166
0.8009135723114014,0.7155948281288147,9.999999747378752e-06,0.7478786110877991,0.5581093430519104,167
0.8051008582115173,0.6857129335403442,9.999999747378752e-06,0.758567214012146,0.5588318705558777,168
0.8157594203948975,0.6811268329620361,9.999999747378752e-06,0.761014997959137,0.5756933689117432,169
0.8096688389778137,0.6406648755073547,9.999999747378752e-06,0.7737434506416321,0.5687134861946106,170
0.8218500018119812,0.6329889893531799,9.999999747378752e-06,0.7757017016410828,0.5293274521827698,171
0.8210886716842651,0.6359944343566895,9.999999747378752e-06,0.7776598930358887,0.5633588433265686,172
0.833650529384613,0.6201080083847046,9.999999747378752e-06,0.7799445390701294,0.48861512541770935,173
0.8226113319396973,0.6177961230278015,9.999999747378752e-06,0.7869614958763123,0.5024661421775818,174
0.8344118595123291,0.5969211459159851,9.999999747378752e-06,0.7894908785820007,0.48885321617126465,175
0.837837815284729,0.5952807068824768,9.999999747378752e-06,0.7919386625289917,0.4799356758594513,176
0.8085268139839172,0.592764139175415,9.999999747378752e-06,0.7892460823059082,0.5996657609939575,177
0.8344118595123291,0.5914057493209839,9.999999747378752e-06,0.789817214012146,0.5037095546722412,178
0.8382185101509094,0.5699025988578796,9.999999747378752e-06,0.8042591214179993,0.5100865960121155,179
0.8393604755401611,0.5594672560691833,9.999999747378752e-06,0.8040143847465515,0.47914817929267883,180
0.8515416979789734,0.5637690424919128,9.999999747378752e-06,0.8001794815063477,0.44064781069755554,181
0.8267986178398132,0.5638380646705627,9.999999747378752e-06,0.8018113374710083,0.5084624290466309,182
0.8492577075958252,0.5483554005622864,9.999999747378752e-06,0.8052382469177246,0.4739663004875183,183
0.8595355749130249,0.5538644194602966,9.999999747378752e-06,0.8076860308647156,0.42472946643829346,184
0.8618195652961731,0.5429487824440002,9.999999747378752e-06,0.806380569934845,0.4287610650062561,185
0.8454510569572449,0.5370110273361206,9.999999747378752e-06,0.807441234588623,0.4621829092502594,186
0.8656262159347534,0.5308544039726257,9.999999747378752e-06,0.8131527304649353,0.39336031675338745,187
0.851922333240509,0.526040256023407,9.999999747378752e-06,0.8125815987586975,0.44828730821609497,188
0.856109619140625,0.5211756229400635,9.999999747378752e-06,0.8181298971176147,0.4365074038505554,189
0.8622002005577087,0.5287294983863831,9.999999747378752e-06,0.8166612386703491,0.41565537452697754,190
0.8641035556793213,0.5010995864868164,9.999999747378752e-06,0.8239229917526245,0.4197360873222351,191
0.8732394576072693,0.4905570447444916,4.999999873689376e-06,0.8289816975593567,0.39588266611099243,192
0.8622002005577087,0.48230215907096863,4.999999873689376e-06,0.8330613374710083,0.42734479904174805,193
0.8618195652961731,0.4799427390098572,4.999999873689376e-06,0.8323270082473755,0.4249075651168823,194
0.8686714768409729,0.48646312952041626,4.999999873689376e-06,0.8331429362297058,0.39183250069618225,195
0.8660068511962891,0.47143641114234924,4.999999873689376e-06,0.8355091214179993,0.4142695665359497,196
0.8641035556793213,0.47533485293388367,4.999999873689376e-06,0.8351011872291565,0.4027024209499359,197
0.870194137096405,0.47465893626213074,4.999999873689376e-06,0.8329797387123108,0.3908133804798126,198
0.8740007877349854,0.4678187668323517,4.999999873689376e-06,0.8363250494003296,0.3910113275051117,199
0.8747620582580566,0.4645865559577942,4.999999873689376e-06,0.8366514444351196,0.38681870698928833,200
0.8686714768409729,0.45291563868522644,4.999999873689376e-06,0.8390992283821106,0.39483532309532166,201
0.8686714768409729,0.4510812759399414,4.999999873689376e-06,0.8428524732589722,0.40044039487838745,202
0.8762847185134888,0.46092864871025085,4.999999873689376e-06,0.8363250494003296,0.37676578760147095,203
0.8736200928688049,0.46443071961402893,4.999999873689376e-06,0.8371409773826599,0.37868624925613403,204
0.8751427531242371,0.45836007595062256,4.999999873689376e-06,0.8387728333473206,0.3788430690765381,205
0.878568708896637,0.4519104063510895,4.999999873689376e-06,0.8424445390701294,0.3752930164337158,206
0.8778073787689209,0.45439329743385315,4.999999873689376e-06,0.8406494855880737,0.3853013217449188,207
0.8812333345413208,0.44871553778648376,4.999999873689376e-06,0.8454634547233582,0.37426745891571045,208
0.8781880736351013,0.44024574756622314,4.999999873689376e-06,0.8450554609298706,0.3756846487522125,209
0.8690521717071533,0.4608583450317383,4.999999873689376e-06,0.8394255638122559,0.3919242322444916,210
0.8648648858070374,0.44070953130722046,4.999999873689376e-06,0.8430156707763672,0.3932952582836151,211
0.8724781274795532,0.4418776035308838,4.999999873689376e-06,0.8478296399116516,0.38736265897750854,212
0.8816140294075012,0.42147842049598694,2.499999936844688e-06,0.8513381481170654,0.3639003336429596,213
0.8789493441581726,0.4294700622558594,2.499999936844688e-06,0.8475032448768616,0.38195088505744934,214
0.8823753595352173,0.4318566918373108,2.499999936844688e-06,0.8502774238586426,0.36673033237457275,215
0.8762847185134888,0.42372187972068787,2.499999936844688e-06,0.8499510288238525,0.3683018386363983,216
0.8816140294075012,0.42103710770606995,2.499999936844688e-06,0.8494614958763123,0.3579980731010437,217
0.8808526992797852,0.4289787709712982,2.499999936844688e-06,0.8503590226173401,0.3796471357345581,218
0.8812333345413208,0.4267818033695221,2.499999936844688e-06,0.8486455678939819,0.3734198808670044,219
0.8861819505691528,0.42863157391548157,2.499999936844688e-06,0.852643609046936,0.353972852230072,220
0.8842786550521851,0.4225236773490906,2.499999936844688e-06,0.8493798971176147,0.36640384793281555,221
0.8770460486412048,0.4257330298423767,2.499999936844688e-06,0.8503590226173401,0.38339963555336,222
0.870194137096405,0.4262544810771942,2.499999936844688e-06,0.8506853580474854,0.39996781945228577,223
0.8781880736351013,0.4145766496658325,2.499999936844688e-06,0.8554177284240723,0.37539684772491455,224
0.8800913691520691,0.4106926918029785,1.249999968422344e-06,0.8563968539237976,0.3757232129573822,225
0.8823753595352173,0.4185393452644348,1.249999968422344e-06,0.8533779382705688,0.3642582893371582,226
0.8762847185134888,0.4062822759151459,1.249999968422344e-06,0.8560705184936523,0.3866347670555115,227
0.8854206204414368,0.40884751081466675,1.249999968422344e-06,0.8585183024406433,0.3633999824523926,228
0.8827559947967529,0.4146513044834137,9.999999974752427e-07,0.8603132963180542,0.36018022894859314,229
0.8789493441581726,0.3976824879646301,9.999999974752427e-07,0.8605580925941467,0.38628432154655457,230
0.8831366300582886,0.4029315114021301,9.999999974752427e-07,0.8583551049232483,0.3738762438297272,231
0.8869432806968689,0.4031725525856018,9.999999974752427e-07,0.8579471111297607,0.3567385673522949,232
0.8850399851799011,0.39916491508483887,9.999999974752427e-07,0.8590078353881836,0.35985565185546875,233
0.8797106742858887,0.41571056842803955,9.999999974752427e-07,0.8554993271827698,0.3641826808452606,234
0.8831366300582886,0.40843069553375244,9.999999974752427e-07,0.855091392993927,0.3603607714176178,235
0.8827559947967529,0.40776652097702026,9.999999974752427e-07,0.8587630391120911,0.3618448078632355,236
0.8808526992797852,0.41212618350982666,9.999999974752427e-07,0.8532147407531738,0.37046268582344055,237
0.8861819505691528,0.40456971526145935,9.999999974752427e-07,0.8603948950767517,0.3650429844856262,238
0.8816140294075012,0.4119524359703064,9.999999974752427e-07,0.8571311831474304,0.36680153012275696,239
0.8812333345413208,0.3987869322299957,9.999999974752427e-07,0.860150158405304,0.36891084909439087,240
0.879330039024353,0.39951226115226746,9.999999974752427e-07,0.8603948950767517,0.37142616510391235,241
0.8812333345413208,0.4034043252468109,9.999999974752427e-07,0.8571311831474304,0.36322325468063354,242
0.8846592903137207,0.40083807706832886,9.999999974752427e-07,0.8596605658531189,0.3630911409854889,243
0.8854206204414368,0.38858649134635925,9.999999974752427e-07,0.863985002040863,0.35385486483573914,244
0.8842786550521851,0.4036685526371002,9.999999974752427e-07,0.8581919074058533,0.3566528260707855,245
0.8816140294075012,0.4057808518409729,9.999999974752427e-07,0.8564784526824951,0.37214022874832153,246
0.8831366300582886,0.40274590253829956,9.999999974752427e-07,0.8568048477172852,0.3597860038280487,247
0.8869432806968689,0.40044495463371277,9.999999974752427e-07,0.8597421646118164,0.3456694781780243,248
