accuracy,val_accuracy,learning_rate,val_loss,loss,epoch
0.8681373596191406,0.9257566928863525,4.999999873689376e-06,0.22043660283088684,0.37774091958999634,173
0.8691368699073792,0.9266133904457092,4.999999873689376e-06,0.2218254953622818,0.3795327842235565,174
0.8723495602607727,0.9231867790222168,4.999999873689376e-06,0.23703795671463013,0.3646794855594635,175
0.8740629553794861,0.9283266663551331,2.499999936844688e-06,0.221708744764328,0.36383748054504395,176
0.8720639944076538,0.9251856207847595,2.499999936844688e-06,0.22290430963039398,0.36468613147735596,177
0.8726351261138916,0.9257566928863525,2.499999936844688e-06,0.2220320701599121,0.36470890045166016,178
0.871921181678772,0.9268988966941833,2.499999936844688e-06,0.2160847932100296,0.36320728063583374,179
0.8744199275970459,0.9280411005020142,1.249999968422344e-06,0.21826042234897614,0.36503738164901733,180
0.8746340870857239,0.9280411005020142,1.249999968422344e-06,0.2186511605978012,0.3578377962112427,181
0.8750624656677246,0.9271844625473022,1.249999968422344e-06,0.21853336691856384,0.36333197355270386,182
0.8768472671508789,0.9274700284004211,1.249999968422344e-06,0.21744215488433838,0.35423919558525085,183
0.8780609965324402,0.9288977980613708,9.999999974752427e-07,0.2156929075717926,0.34784621000289917,184
0.8762047290802002,0.9300400018692017,9.999999974752427e-07,0.21300378441810608,0.35655656456947327,185
0.8767759203910828,0.9271844625473022,9.999999974752427e-07,0.21580421924591064,0.35199782252311707,186
0.8773470520973206,0.929183304309845,9.999999974752427e-07,0.21369442343711853,0.3549848198890686,187
0.8770614862442017,0.928612232208252,9.999999974752427e-07,0.21341602504253387,0.361314982175827,188
0.876133382320404,0.9288977980613708,9.999999974752427e-07,0.2148517519235611,0.35260704159736633,189
0.8769186735153198,0.9294688701629639,9.999999974752427e-07,0.21505014598369598,0.3645778298377991,190
