loss,accuracy,val_loss,val_accuracy,learning_rate,epoch
0.9415708780288696,0.6742819547653198,0.9143639206886292,0.6824671626091003,0.0010000000474974513,25
0.9230514168739319,0.6734660863876343,0.9296454787254333,0.6767561435699463,0.0010000000474974513,26
0.9281083941459656,0.6720789670944214,0.9047986268997192,0.6931277513504028,0.0010000000474974513,27
0.926591694355011,0.6756690740585327,0.8712975978851318,0.6976965665817261,0.0010000000474974513,28
0.9302108287811279,0.672650158405304,0.9013626575469971,0.6817057132720947,0.0010000000474974513,29
0.9198688864707947,0.6748531460762024,0.9128196239471436,0.6839901208877563,0.0010000000474974513,30
0.9172990322113037,0.6802382469177246,0.9001578688621521,0.6887493133544922,0.0010000000474974513,31
0.920157790184021,0.6830124258995056,0.9221534132957458,0.6704739928245544,0.0010000000474974513,32
0.9167435169219971,0.68121737241745,0.8362352252006531,0.7055016160011292,0.0010000000474974513,33
0.9132975935935974,0.6775456666946411,0.8286735415458679,0.7127355933189392,0.0010000000474974513,34
0.9212508797645569,0.6765666007995605,0.8441358208656311,0.7053112387657166,0.0010000000474974513,35
0.9125706553459167,0.6779536604881287,0.8593313097953796,0.7037883400917053,0.0010000000474974513,36
0.9048930406570435,0.6865208745002747,0.8293022513389587,0.7115933895111084,0.0010000000474974513,37
0.895115852355957,0.6896213889122009,0.8598838448524475,0.6965543627738953,0.0010000000474974513,38
0.906343936920166,0.6837467551231384,0.8258087038993835,0.7131162881851196,0.0010000000474974513,39
0.9047591090202332,0.6865208745002747,0.8366785049438477,0.710831880569458,0.0010000000474974513,40
0.9127330183982849,0.6852970123291016,0.8404889106750488,0.7096896767616272,0.0010000000474974513,41
0.8837178945541382,0.6913348436355591,0.8133580684661865,0.7119740843772888,0.0010000000474974513,42
0.8948944211006165,0.6905189156532288,0.8746070861816406,0.690462589263916,0.0010000000474974513,43
0.9001904129981995,0.6840730905532837,0.8488951325416565,0.7064534425735474,0.0010000000474974513,44
0.9092197418212891,0.6829308271408081,0.8738725781440735,0.7074052691459656,0.0010000000474974513,45
0.8930436968803406,0.6861945390701294,0.8905705213546753,0.6935084462165833,0.0010000000474974513,46
0.8927398920059204,0.6880711317062378,0.8475164771080017,0.7028364539146423,0.0010000000474974513,47
0.8878772854804993,0.6928035020828247,0.8991613388061523,0.694079577922821,0.0010000000474974513,48
0.8916541337966919,0.6879895329475403,0.8859957456588745,0.6950314044952393,0.0010000000474974513,49
0.8924907445907593,0.6892950534820557,0.8546984791755676,0.705120861530304,0.0010000000474974513,50
0.8747506737709045,0.6954960823059082,0.8575065732002258,0.7068341970443726,0.0010000000474974513,51
0.9067938327789307,0.6841546893119812,0.8520722389221191,0.7007424235343933,0.0010000000474974513,52
0.8842682838439941,0.6942722201347351,0.8456989526748657,0.7085474729537964,0.0010000000474974513,53
0.892137348651886,0.6885607242584229,0.8181809186935425,0.7186369895935059,0.0010000000474974513,54
0.8869462609291077,0.6905189156532288,0.8039444088935852,0.7239672541618347,0.0010000000474974513,55
0.8853511214256287,0.690110981464386,0.8473185300827026,0.7085474729537964,0.0010000000474974513,56
0.879369854927063,0.6931298971176147,0.8444076180458069,0.7070245742797852,0.0010000000474974513,57
0.8905743956565857,0.6843994855880737,0.8588259220123291,0.705120861530304,0.0010000000474974513,58
0.8823177814483643,0.6875815987586975,0.7872191667556763,0.7249190807342529,0.0010000000474974513,59
0.8908244371414185,0.6836651563644409,0.8154757022857666,0.7241576313972473,0.0010000000474974513,60
0.8764423727989197,0.6952512860298157,0.8314040899276733,0.7152103781700134,0.0010000000474974513,61
0.8923739790916443,0.6881527304649353,0.8547290563583374,0.7045497894287109,0.0010000000474974513,62
0.8831260204315186,0.6883975267410278,0.8127222657203674,0.7146392464637756,0.0010000000474974513,63
0.8813009858131409,0.6914164423942566,0.8102925419807434,0.7176851034164429,0.0010000000474974513,64
0.8784201145172119,0.6915796399116516,0.8192003965377808,0.7074052691459656,0.0010000000474974513,65
0.8835366368293762,0.6959856152534485,0.8223852515220642,0.7133066654205322,0.0010000000474974513,66
0.8674395084381104,0.6945985555648804,0.8523867130279541,0.7026461362838745,0.0010000000474974513,67
0.8672950863838196,0.6999836564064026,0.8414081335067749,0.7068341970443726,0.0010000000474974513,68
0.8726329207420349,0.6968831419944763,0.8164659142494202,0.7184466123580933,0.0010000000474974513,69
0.8646190166473389,0.696230411529541,0.8912689685821533,0.6999809741973877,0.0010000000474974513,70
0.86626797914505,0.6976990699768066,0.8599503040313721,0.7013135552406311,0.0010000000474974513,71
0.8809852004051208,0.6898661851882935,0.840752363204956,0.7112126350402832,0.0010000000474974513,72
0.8788910508155823,0.6914164423942566,0.7984635829925537,0.7199695706367493,0.0010000000474974513,73
0.8645729422569275,0.6939458250999451,0.8404689431190491,0.7140681743621826,0.0010000000474974513,74
0.8708581924438477,0.6923955678939819,0.8661202788352966,0.7056919932365417,0.0010000000474974513,75
0.8525761961936951,0.7032473683357239,0.791598916053772,0.7213020920753479,0.0005000000237487257,76
0.8559336066246033,0.702349841594696,0.7832616567611694,0.7247287034988403,0.0005000000237487257,77
0.8443371653556824,0.7056951522827148,0.8589364290237427,0.7079764008522034,0.0005000000237487257,78
0.8446869850158691,0.7041448950767517,0.805673360824585,0.7192080616950989,0.0005000000237487257,79
0.851789653301239,0.7046344876289368,0.8127016425132751,0.7125452160835266,0.0005000000237487257,80
0.8296613693237305,0.7092852592468262,0.8057728409767151,0.7154006958007812,0.0005000000237487257,81
0.8312098383903503,0.7053688168525696,0.8135272264480591,0.7150200009346008,0.0005000000237487257,82
0.8417031168937683,0.7002284526824951,0.8322734832763672,0.7056919932365417,0.0005000000237487257,83
0.8451734185218811,0.7003100514411926,0.8056411743164062,0.7176851034164429,0.0005000000237487257,84
0.8359838724136353,0.6991677284240723,0.8012406229972839,0.7180658578872681,0.0005000000237487257,85
0.8342909812927246,0.7079797387123108,0.7982885241508484,0.7209213972091675,0.0005000000237487257,86
0.826956570148468,0.7120593786239624,0.8098993897438049,0.7171140313148499,0.0005000000237487257,87
0.8356996774673462,0.7091220617294312,0.801456093788147,0.7173044085502625,0.0005000000237487257,88
0.8368681073188782,0.7093668580055237,0.8008931875228882,0.7224442958831787,0.0005000000237487257,89
0.827032208442688,0.7118146419525146,0.8337489366531372,0.712354838848114,0.0005000000237487257,90
0.8251162767410278,0.7105091214179993,0.813446044921875,0.7199695706367493,0.0005000000237487257,91
0.8404828906059265,0.7052872180938721,0.7486282587051392,0.7418618202209473,9.999999747378752e-06,92
0.7756879925727844,0.7306625247001648,0.7282770872116089,0.7567104697227478,9.999999747378752e-06,93
0.7619401812553406,0.7324575781822205,0.6938450336456299,0.7607081532478333,9.999999747378752e-06,94
0.7444989681243896,0.736374020576477,0.6782347559928894,0.7681325078010559,9.999999747378752e-06,95
0.7201308012008667,0.7512238621711731,0.6481993198394775,0.778031587600708,9.999999747378752e-06,96
0.7068964838981628,0.7513870596885681,0.6494691371917725,0.775937557220459,9.999999747378752e-06,97
0.6869421601295471,0.7557114958763123,0.6429975032806396,0.7799353003501892,9.999999747378752e-06,98
0.6748399138450623,0.763789176940918,0.6036251783370972,0.7923091650009155,9.999999747378752e-06,99
0.6609406471252441,0.7685215473175049,0.656551718711853,0.781648576259613,9.999999747378752e-06,100
0.6502683758735657,0.7693374752998352,0.5897636413574219,0.7974490523338318,9.999999747378752e-06,101
0.6428103446960449,0.7745593786239624,0.5926146507263184,0.7989720106124878,9.999999747378752e-06,102
0.6284672617912292,0.7821475267410278,0.5896244049072266,0.8004949688911438,9.999999747378752e-06,103
0.6225644946098328,0.7859007716178894,0.557145893573761,0.8084903955459595,9.999999747378752e-06,104
0.6140381097793579,0.7856560349464417,0.5380895137786865,0.8122977614402771,9.999999747378752e-06,105
0.6146154999732971,0.7860639691352844,0.521303653717041,0.8138206601142883,9.999999747378752e-06,106
0.6159059405326843,0.7845137119293213,0.5367797613143921,0.8199124336242676,9.999999747378752e-06,107
0.5958242416381836,0.7929177284240723,0.5176652073860168,0.8225775957107544,9.999999747378752e-06,108
0.5921818017959595,0.7934073209762573,0.5233798623085022,0.8216257095336914,9.999999747378752e-06,109
0.592156708240509,0.7972421646118164,0.5158318877220154,0.826956033706665,9.999999747378752e-06,110
0.5755525231361389,0.7961814403533936,0.5496620535850525,0.8178184032440186,9.999999747378752e-06,111
0.5707826018333435,0.8009138107299805,0.496865451335907,0.8288596868515015,9.999999747378752e-06,112
0.5645531415939331,0.8035247921943665,0.5198617577552795,0.8225775957107544,9.999999747378752e-06,113
0.558410108089447,0.8053198456764221,0.5304804444313049,0.8199124336242676,9.999999747378752e-06,114
0.5589799880981445,0.8088283538818359,0.493362694978714,0.8282886147499084,9.999999747378752e-06,115
0.5520481467247009,0.8089914917945862,0.5233954191207886,0.8273367881774902,9.999999747378752e-06,116
0.5476752519607544,0.8113576769828796,0.5069604516029358,0.8282886147499084,9.999999747378752e-06,117
0.5476852059364319,0.81217360496521,0.47537562251091003,0.8389491438865662,9.999999747378752e-06,118
0.5485144853591919,0.8053198456764221,0.4607444405555725,0.843708336353302,9.999999747378752e-06,119
0.5408959984779358,0.81282639503479,0.49298810958862305,0.8324766755104065,9.999999747378752e-06,120
0.5363775491714478,0.8157637119293213,0.4806368052959442,0.8374262452125549,9.999999747378752e-06,121
0.5260958075523376,0.8176403641700745,0.4571613371372223,0.8475157022476196,9.999999747378752e-06,122
0.5239192247390747,0.8191090226173401,0.46299606561660767,0.843137264251709,9.999999747378752e-06,123
0.5061671137809753,0.8240861892700195,0.47888463735580444,0.839520275592804,9.999999747378752e-06,124
0.5025806427001953,0.8231886625289917,0.4502463936805725,0.8477060794830322,9.999999747378752e-06,125
0.5143539905548096,0.8256364464759827,0.4733388125896454,0.8425661325454712,9.999999747378752e-06,126
0.5140440464019775,0.8230254650115967,0.44361844658851624,0.846754252910614,9.999999747378752e-06,127
0.5084096789360046,0.8262075781822205,0.4285159111022949,0.8555111289024353,9.999999747378752e-06,128
0.5070748925209045,0.8243309259414673,0.415948748588562,0.8583666682243347,9.999999747378752e-06,129
0.49557173252105713,0.8248205184936523,0.4053754210472107,0.8616029024124146,9.999999747378752e-06,130
0.4995686113834381,0.8249021172523499,0.43094560503959656,0.8509423136711121,9.999999747378752e-06,131
0.48755285143852234,0.8250652551651001,0.41597408056259155,0.8604606986045837,9.999999747378752e-06,132
0.48782020807266235,0.8293896913528442,0.43444859981536865,0.8577955365180969,9.999999747378752e-06,133
0.487785667181015,0.8286553621292114,0.4044468402862549,0.8610317707061768,9.999999747378752e-06,134
0.47726017236709595,0.8347747921943665,0.42206722497940063,0.8568437099456787,9.999999747378752e-06,135
0.4728904664516449,0.8357539176940918,0.4274919629096985,0.8589377403259277,9.999999747378752e-06,136
0.47656095027923584,0.8352643847465515,0.40675023198127747,0.8616029024124146,9.999999747378752e-06,137
0.47171294689178467,0.8386096358299255,0.429172158241272,0.8589377403259277,9.999999747378752e-06,138
0.46614786982536316,0.8404862880706787,0.4029214084148407,0.863506555557251,4.999999873689376e-06,139
0.459883451461792,0.840975821018219,0.4035026431083679,0.8638873100280762,4.999999873689376e-06,140
0.45381373167037964,0.8448923230171204,0.3919045925140381,0.869217574596405,4.999999873689376e-06,141
0.4575139880180359,0.8427708745002747,0.38495326042175293,0.8690271973609924,4.999999873689376e-06,142
0.4428223669528961,0.8455450534820557,0.3930879235267639,0.8646487593650818,4.999999873689376e-06,143
0.4490208625793457,0.8430972695350647,0.3829704821109772,0.868646502494812,4.999999873689376e-06,144
0.44981884956359863,0.8453002572059631,0.3887299597263336,0.8699790835380554,4.999999873689376e-06,145
0.43078458309173584,0.8475848436355591,0.38267624378204346,0.8715019822120667,4.999999873689376e-06,146
0.44585534930229187,0.8438315987586975,0.4052811563014984,0.8690271973609924,4.999999873689376e-06,147
0.4398956298828125,0.8474216461181641,0.4012889564037323,0.8676946759223938,4.999999873689376e-06,148
0.4390244781970978,0.8466057181358337,0.38268646597862244,0.8711212873458862,4.999999873689376e-06,149
0.43779394030570984,0.8510117530822754,0.3758291006088257,0.8724538087844849,4.999999873689376e-06,150
0.4467366635799408,0.8466873168945312,0.3876994550228119,0.8724538087844849,4.999999873689376e-06,151
0.4382759928703308,0.8464425802230835,0.3829692304134369,0.8734056949615479,4.999999873689376e-06,152
0.42516395449638367,0.8530515432357788,0.39280152320861816,0.8684561252593994,4.999999873689376e-06,153
0.4249861538410187,0.8525620102882385,0.390487939119339,0.8732153177261353,4.999999873689376e-06,154
0.42516815662384033,0.8525620102882385,0.38396140933036804,0.8716923594474792,2.499999936844688e-06,155
0.43167245388031006,0.8499510288238525,0.37517669796943665,0.8747382164001465,2.499999936844688e-06,156
0.41296422481536865,0.8563152551651001,0.38761985301971436,0.8724538087844849,2.499999936844688e-06,157
0.4264757037162781,0.8507669568061829,0.39110687375068665,0.8697887063026428,2.499999936844688e-06,158
0.4267140328884125,0.8537858724594116,0.3785478174686432,0.8741671442985535,2.499999936844688e-06,159
0.42854639887809753,0.8477480411529541,0.37789326906204224,0.8734056949615479,2.499999936844688e-06,160
0.423300564289093,0.8503590226173401,0.3789438307285309,0.8751189708709717,1.249999968422344e-06,161
0.4197486937046051,0.8532963395118713,0.3809244930744171,0.8739767670631409,1.249999968422344e-06,162
0.41809096932411194,0.8564784526824951,0.37811896204948425,0.8745478987693787,1.249999968422344e-06,163
0.4256334900856018,0.8483191728591919,0.3754585087299347,0.8739767670631409,1.249999968422344e-06,164
0.42388901114463806,0.8528884053230286,0.37479260563850403,0.8758804202079773,9.999999974752427e-07,165
0.4242991507053375,0.852480411529541,0.36798131465911865,0.8762611746788025,9.999999974752427e-07,166
0.41991135478019714,0.8548465967178345,0.3753072917461395,0.8737863898277283,9.999999974752427e-07,167
0.4187721610069275,0.8551729917526245,0.3779580593109131,0.8739767670631409,9.999999974752427e-07,168
0.4155709147453308,0.8554993271827698,0.36970946192741394,0.8762611746788025,9.999999974752427e-07,169
0.4147220253944397,0.8542754650115967,0.374172180891037,0.8756901025772095,9.999999974752427e-07,170
0.4150105118751526,0.857702374458313,0.37771111726760864,0.8745478987693787,9.999999974752427e-07,171
0.411679744720459,0.8581919074058533,0.37213730812072754,0.8751189708709717,9.999999974752427e-07,172
0.4130641520023346,0.8557441234588623,0.3673988878726959,0.8762611746788025,9.999999974752427e-07,173
0.4134240746498108,0.8555809259414673,0.3729352056980133,0.8762611746788025,9.999999974752427e-07,174
0.41008833050727844,0.8563968539237976,0.3666408658027649,0.8781648874282837,9.999999974752427e-07,175
0.4119173586368561,0.8574575781822205,0.3631579279899597,0.8781648874282837,9.999999974752427e-07,176
0.40792104601860046,0.852643609046936,0.3743990957736969,0.8754997253417969,9.999999974752427e-07,177
0.4125154912471771,0.8542754650115967,0.37826868891716003,0.8735960125923157,9.999999974752427e-07,178
0.4262445867061615,0.8537043333053589,0.3746597468852997,0.8758804202079773,9.999999974752427e-07,179
0.41573211550712585,0.855091392993927,0.37468212842941284,0.8758804202079773,9.999999974752427e-07,180
0.41062450408935547,0.8567232489585876,0.3773643374443054,0.8745478987693787,9.999999974752427e-07,181
0.4175819456577301,0.8531331419944763,0.3748382329940796,0.8749285936355591,9.999999974752427e-07,182
0.4133331775665283,0.8603948950767517,0.37495943903923035,0.8768323063850403,9.999999974752427e-07,183
0.4104411005973816,0.8569680452346802,0.37281250953674316,0.8756901025772095,9.999999974752427e-07,184
0.42032667994499207,0.8561521172523499,0.36915725469589233,0.8772130012512207,9.999999974752427e-07,185
0.41132044792175293,0.8559889197349548,0.36269304156303406,0.8775937557220459,9.999999974752427e-07,186
0.4148538410663605,0.8554177284240723,0.3685615062713623,0.8770226240158081,9.999999974752427e-07,187
0.4114784598350525,0.8592526316642761,0.3649429976940155,0.8783552050590515,9.999999974752427e-07,188
0.4052980840206146,0.857539176940918,0.365099161863327,0.8775937557220459,9.999999974752427e-07,189
0.40793803334236145,0.8579471111297607,0.3703571557998657,0.8770226240158081,9.999999974752427e-07,190
0.40178000926971436,0.8592526316642761,0.3724825978279114,0.8772130012512207,9.999999974752427e-07,191
