val_accuracy,learning_rate,val_loss,accuracy,loss,epoch
0.8012564182281494,0.0005000000237487257,0.5615396499633789,0.7486945390701294,0.7113466858863831,128
0.8031600713729858,0.0005000000237487257,0.5628159046173096,0.7480417490005493,0.7184999585151672,129
0.7984009385108948,0.0005000000237487257,0.5772689580917358,0.7504079341888428,0.7032660841941833,130
0.795735776424408,0.0005000000237487257,0.5831640362739563,0.755058765411377,0.6975324749946594,131
0.7932609915733337,0.0005000000237487257,0.5919007062911987,0.7469810843467712,0.7155300378799438,132
0.802969753742218,0.0005000000237487257,0.565707266330719,0.744941234588623,0.7048743963241577,133
0.8052541613578796,0.0005000000237487257,0.5719055533409119,0.7537532448768616,0.7047937512397766,134
0.8003045916557312,0.0005000000237487257,0.5639687180519104,0.7460835576057434,0.7104324102401733,135
0.8018275499343872,0.0005000000237487257,0.575130820274353,0.7457571625709534,0.710682213306427,136
0.799923837184906,0.0005000000237487257,0.566602349281311,0.7510607242584229,0.7083567976951599,137
0.8025889992713928,0.0002500000118743628,0.5734990239143372,0.7580776810646057,0.6928938627243042,138
0.7985912561416626,0.0002500000118743628,0.587105929851532,0.7487761378288269,0.6964948177337646,139
0.8063963651657104,0.0002500000118743628,0.5610568523406982,0.756119430065155,0.683314859867096,140
0.8067770600318909,0.0002500000118743628,0.5720458030700684,0.7554666996002197,0.6862449645996094,141
0.7974490523338318,0.0002500000118743628,0.5850600600242615,0.756119430065155,0.6850264072418213,142
0.802969753742218,0.0002500000118743628,0.5723034143447876,0.7600358724594116,0.676034152507782,143
0.8086807727813721,0.0002500000118743628,0.5654131174087524,0.7570985555648804,0.6902055740356445,144
0.8016371726989746,0.0002500000118743628,0.5737196207046509,0.7559562921524048,0.6902018189430237,145
0.8048734068870544,0.0002500000118743628,0.5623068809509277,0.7601990699768066,0.6818332076072693,146
0.8044926524162292,0.0002500000118743628,0.5567626953125,0.7581592798233032,0.6904382109642029,147
0.799352765083313,0.0002500000118743628,0.5807422399520874,0.7566906213760376,0.6933141946792603,148
0.8043022751808167,0.0002500000118743628,0.5597417950630188,0.7600358724594116,0.6886116862297058,149
0.8027793765068054,0.0002500000118743628,0.5636956095695496,0.7528557181358337,0.6876474022865295,150
0.803540825843811,0.0002500000118743628,0.5647658705711365,0.7544060349464417,0.6908245086669922,151
0.7989720106124878,0.0002500000118743628,0.5783481597900391,0.7568537592887878,0.686728835105896,152
0.802017867565155,0.0002500000118743628,0.5622108578681946,0.7619125247001648,0.6836501359939575,153
0.8063963651657104,0.0001250000059371814,0.5562782883644104,0.761178195476532,0.6798746585845947,154
0.8088711500167847,0.0001250000059371814,0.5574452877044678,0.7597095370292664,0.6765986680984497,155
0.8048734068870544,0.0001250000059371814,0.5632014870643616,0.7619125247001648,0.6722828149795532,156
0.8075385689735413,0.0001250000059371814,0.5606150031089783,0.7584856152534485,0.6779354810714722,157
0.8090614676475525,0.0001250000059371814,0.5617415308952332,0.7599543333053589,0.6766804456710815,158
0.8088711500167847,0.0001250000059371814,0.5533711910247803,0.7604438662528992,0.6868957877159119,159
0.8062059879302979,0.0001250000059371814,0.564890444278717,0.7598727345466614,0.677684485912323,160
0.8023986220359802,0.0001250000059371814,0.5701154470443726,0.7598727345466614,0.6721321940422058,161
0.8025889992713928,0.0001250000059371814,0.572058379650116,0.7620757222175598,0.672009289264679,162
0.8010660409927368,0.0001250000059371814,0.5710330009460449,0.7553035020828247,0.6799293160438538,163
0.8073481917381287,0.0001250000059371814,0.5580993890762329,0.7574249505996704,0.6813135147094727,164
0.803540825843811,0.0001250000059371814,0.5568381547927856,0.7681135535240173,0.6648783683776855,165
0.8031600713729858,0.0001250000059371814,0.5654655694961548,0.7580776810646057,0.6818845868110657,166
0.8062059879302979,0.0001250000059371814,0.5621739625930786,0.7617493271827698,0.6720407605171204,167
0.8111555576324463,0.0001250000059371814,0.5454621911048889,0.7596279382705688,0.6818544268608093,168
0.8096325993537903,0.0001250000059371814,0.555785059928894,0.7619125247001648,0.6818550229072571,169
0.8098229765892029,0.0001250000059371814,0.552757978439331,0.7606070637702942,0.6704099774360657,170
0.8071578145027161,0.0001250000059371814,0.5565955638885498,0.7600358724594116,0.6737648844718933,171
0.8079192638397217,0.0001250000059371814,0.5602033734321594,0.7569353580474854,0.6910097002983093,172
0.8103940486907959,0.0001250000059371814,0.5526681542396545,0.7641971111297607,0.6665540337562561,173
0.8094422221183777,0.0001250000059371814,0.5558382272720337,0.7645235061645508,0.6750523447990417,174
0.8031600713729858,0.0001250000059371814,0.5716025233268738,0.75628262758255,0.6919790506362915,175
0.8107748031616211,0.0001250000059371814,0.5551953315734863,0.761014997959137,0.6802505850791931,176
0.8096325993537903,0.0001250000059371814,0.5535621643066406,0.7649314403533936,0.6679001450538635,177
0.8075385689735413,0.0001250000059371814,0.5584053993225098,0.7571801543235779,0.6826516389846802,178
0.8092518448829651,0.0001250000059371814,0.5477526783943176,0.7581592798233032,0.6788994669914246,179
0.8077289462089539,0.0001250000059371814,0.5581087470054626,0.7649314403533936,0.6668855547904968,180
0.8083000183105469,0.0001250000059371814,0.5549776554107666,0.7570169568061829,0.6803104281425476,181
0.8052541613578796,0.0001250000059371814,0.5615448355674744,0.764849841594696,0.6667957305908203,182
0.8103940486907959,0.0001250000059371814,0.5496771931648254,0.7634627819061279,0.6723684668540955,183
0.8048734068870544,0.0001250000059371814,0.5598006248474121,0.763952374458313,0.6751943826675415,184
0.8090614676475525,6.25000029685907e-05,0.5532771944999695,0.7651762366294861,0.6760414838790894,185
0.8102036714553833,6.25000029685907e-05,0.5481812953948975,0.7641971111297607,0.6711792945861816,186
0.8094422221183777,6.25000029685907e-05,0.5488442778587341,0.763625979423523,0.6720930933952332,187
0.8090614676475525,6.25000029685907e-05,0.5529112815856934,0.766400158405304,0.6651564836502075,188
0.8090614676475525,6.25000029685907e-05,0.5502021312713623,0.7603622674942017,0.6775020956993103,189
0.8069674372673035,6.25000029685907e-05,0.5556075572967529,0.7615861892700195,0.6751188635826111,190
0.8065866827964783,6.25000029685907e-05,0.5561127066612244,0.7599543333053589,0.6750204563140869,191
0.8077289462089539,6.25000029685907e-05,0.5533472299575806,0.7640339136123657,0.667020320892334,192
0.8044926524162292,6.25000029685907e-05,0.5590174794197083,0.7560378313064575,0.6918020844459534,193
0.8081096410751343,6.25000029685907e-05,0.5441300868988037,0.7669712901115417,0.6572020053863525,194
0.8086807727813721,6.25000029685907e-05,0.5490716695785522,0.7608518004417419,0.6733090877532959,195
0.8079192638397217,6.25000029685907e-05,0.5538589358329773,0.7659105658531189,0.6653608679771423,196
0.8075385689735413,6.25000029685907e-05,0.5555872321128845,0.764849841594696,0.6678608655929565,197
0.8065866827964783,6.25000029685907e-05,0.5594081878662109,0.7661553621292114,0.6725656986236572,198
0.8060156106948853,6.25000029685907e-05,0.5545679330825806,0.7605254650115967,0.6684727072715759,199
0.8081096410751343,6.25000029685907e-05,0.5528315901756287,0.7582408785820007,0.6789636611938477,200
0.8008756637573242,9.999999747378752e-06,0.5847036838531494,0.7508159279823303,0.7097471356391907,201
0.8143917918205261,9.999999747378752e-06,0.537879228591919,0.7628100514411926,0.6747010946273804,202
0.8298115134239197,9.999999747378752e-06,0.4915297329425812,0.7669712901115417,0.6549646258354187,203
0.8157243728637695,9.999999747378752e-06,0.529775857925415,0.7690110802650452,0.6550592184066772,204
0.8279078602790833,9.999999747378752e-06,0.5072498321533203,0.7806788682937622,0.6371827721595764,205
0.8408528566360474,9.999999747378752e-06,0.47595691680908203,0.7739882469177246,0.6343967318534851,206
0.8328574299812317,9.999999747378752e-06,0.49348944425582886,0.7867166996002197,0.6098541617393494,207
0.8389491438865662,9.999999747378752e-06,0.47666531801223755,0.783697783946991,0.6118669509887695,208
0.8332381248474121,9.999999747378752e-06,0.4878478944301605,0.7942232489585876,0.5982536673545837,209
0.8315248489379883,9.999999747378752e-06,0.49202850461006165,0.7906331419944763,0.5943240523338318,210
0.8505615592002869,4.999999873689376e-06,0.4413670599460602,0.8003426790237427,0.5654416680335999,211
0.841614305973053,4.999999873689376e-06,0.47055983543395996,0.8044223189353943,0.5593483448028564,212
0.8461831212043762,4.999999873689376e-06,0.4525357782840729,0.8052382469177246,0.5463859438896179,213
0.8343803286552429,4.999999873689376e-06,0.47256481647491455,0.8033615946769714,0.551476240158081,214
0.845231294631958,4.999999873689376e-06,0.4447655975818634,0.807441234588623,0.5492160320281982,215
0.8414239287376404,2.499999936844688e-06,0.4655381441116333,0.8167428374290466,0.5222162008285522,216
0.8505615592002869,2.499999936844688e-06,0.4416930079460144,0.8167428374290466,0.5227242708206177,217
0.8482771515846252,2.499999936844688e-06,0.45430484414100647,0.8185378313064575,0.5283635258674622,218
0.8553207516670227,2.499999936844688e-06,0.42426133155822754,0.8204144835472107,0.5132272839546204,219
0.845231294631958,2.499999936844688e-06,0.4476149082183838,0.8216384053230286,0.5133259892463684,220
0.8513230681419373,2.499999936844688e-06,0.44068968296051025,0.8138054609298706,0.5213578939437866,221
0.8459927439689636,2.499999936844688e-06,0.459755003452301,0.8140502572059631,0.5147945284843445,222
0.8475157022476196,2.499999936844688e-06,0.45866653323173523,0.8160085082054138,0.5124520659446716,223
0.8461831212043762,1.249999968422344e-06,0.44864532351493835,0.8222911357879639,0.5018332600593567,224
0.8534170985221863,1.249999968422344e-06,0.43853795528411865,0.8239229917526245,0.5011520385742188,225
0.8498001098632812,1.249999968422344e-06,0.44517484307289124,0.8250652551651001,0.502782940864563,226
0.8553207516670227,1.249999968422344e-06,0.4344431459903717,0.827349841594696,0.4991246461868286,227
0.8562725782394409,9.999999974752427e-07,0.420481413602829,0.8173955678939819,0.514107346534729,228
0.8509423136711121,9.999999974752427e-07,0.4488722085952759,0.8262075781822205,0.49296608567237854,229
0.8478964567184448,9.999999974752427e-07,0.44144877791404724,0.8276762366294861,0.48916175961494446,230
0.8505615592002869,9.999999974752427e-07,0.4379414916038513,0.8288185596466064,0.4889373779296875,231
0.8553207516670227,9.999999974752427e-07,0.43626800179481506,0.829960823059082,0.48554471135139465,232
0.8557015061378479,9.999999974752427e-07,0.42880478501319885,0.8288185596466064,0.4891674518585205,233
0.8511326909065247,9.999999974752427e-07,0.43047890067100525,0.8239229917526245,0.5045178532600403,234
0.8547496795654297,9.999999974752427e-07,0.4283386468887329,0.8244941234588623,0.48803240060806274,235
0.8524652719497681,9.999999974752427e-07,0.43978533148765564,0.8235965967178345,0.4994097650051117,236
0.8528459668159485,9.999999974752427e-07,0.42947933077812195,0.8232702612876892,0.49388036131858826,237
0.8536074757575989,9.999999974752427e-07,0.4314662516117096,0.8296344876289368,0.47963470220565796,238
0.8511326909065247,9.999999974752427e-07,0.44119125604629517,0.8259627819061279,0.4949667155742645,239
0.8558918833732605,9.999999974752427e-07,0.42966923117637634,0.8293896913528442,0.4847271740436554,240
0.8511326909065247,9.999999974752427e-07,0.4364908039569855,0.8320822715759277,0.47962671518325806,241
0.8528459668159485,9.999999974752427e-07,0.4415934681892395,0.8258811831474304,0.48699715733528137,242
0.8530363440513611,9.999999974752427e-07,0.4359376132488251,0.8260443806648254,0.4913633167743683,243
0.8547496795654297,9.999999974752427e-07,0.43456315994262695,0.8330613374710083,0.4721566140651703,244
