loss,val_accuracy,val_loss,accuracy,learning_rate,epoch
0.4867200255393982,0.8720974326133728,0.38557207584381104,0.8297160863876343,0.0002500000118743628,106
0.5001263618469238,0.8686714768409729,0.3894226849079132,0.8250652551651001,0.0002500000118743628,107
0.4826810657978058,0.8705747723579407,0.3879857361316681,0.8285737633705139,0.0002500000118743628,108
0.4897066652774811,0.8682908415794373,0.3864811360836029,0.8275946378707886,0.0002500000118743628,109
0.4816608130931854,0.8740007877349854,0.39219704270362854,0.8310215473175049,0.0002500000118743628,110
0.4834532141685486,0.8690521717071533,0.38695523142814636,0.8354275226593018,0.0002500000118743628,111
0.4785565137863159,0.8728587627410889,0.37969300150871277,0.829960823059082,0.0002500000118743628,112
0.4911716878414154,0.8717167973518372,0.3898758590221405,0.8300424218177795,0.0002500000118743628,113
0.47640568017959595,0.8629615306854248,0.40233543515205383,0.8303688168525696,0.0002500000118743628,114
0.4800662696361542,0.8717167973518372,0.3817845582962036,0.8292264938354492,0.0002500000118743628,115
0.4794861376285553,0.8755233883857727,0.38803985714912415,0.8298792243003845,0.0002500000118743628,116
0.470333993434906,0.8717167973518372,0.3874167501926422,0.832735002040863,0.0002500000118743628,117
0.48180386424064636,0.8660068511962891,0.3872459828853607,0.8315110802650452,0.0002500000118743628,118
0.4715575873851776,0.869432806968689,0.3890833854675293,0.832571804523468,0.0002500000118743628,119
0.48125597834587097,0.8732394576072693,0.380864679813385,0.8324902057647705,0.0002500000118743628,120
0.47075384855270386,0.8679101467132568,0.3833375871181488,0.8332245349884033,0.0002500000118743628,121
0.46689149737358093,0.8736200928688049,0.3757252097129822,0.8377937078475952,0.0001250000059371814,122
0.47614043951034546,0.8728587627410889,0.36995163559913635,0.8345300555229187,0.0001250000059371814,123
0.47577589750289917,0.8740007877349854,0.37510067224502563,0.829960823059082,0.0001250000059371814,124
0.47049686312675476,0.8724781274795532,0.38143056631088257,0.8358355164527893,0.0001250000059371814,125
0.47017401456832886,0.8751427531242371,0.38596194982528687,0.8342852592468262,0.0001250000059371814,126
0.4715038239955902,0.8770460486412048,0.3775849938392639,0.8332245349884033,0.0001250000059371814,127
0.47524791955947876,0.8781880736351013,0.36936479806900024,0.8335509300231934,0.0001250000059371814,128
0.4687260091304779,0.8778073787689209,0.3729485869407654,0.8365698456764221,0.0001250000059371814,129
0.46752822399139404,0.8804720044136047,0.36844292283058167,0.8373857736587524,0.0001250000059371814,130
0.4771404266357422,0.874381422996521,0.3731253445148468,0.8356723189353943,0.0001250000059371814,131
0.4720151722431183,0.8770460486412048,0.3742308020591736,0.8351011872291565,0.0001250000059371814,132
0.45819202065467834,0.8797106742858887,0.3711754083633423,0.8364882469177246,0.0001250000059371814,133
0.45900946855545044,0.8709554672241211,0.37716570496559143,0.8389360308647156,0.0001250000059371814,134
0.4644958972930908,0.8675295114517212,0.3807213306427002,0.835019588470459,0.0001250000059371814,135
0.4636164605617523,0.8720974326133728,0.3801310658454895,0.8368962407112122,0.0001250000059371814,136
0.464584082365036,0.8732394576072693,0.374908983707428,0.8385280966758728,0.0001250000059371814,137
0.471060574054718,0.8720974326133728,0.38380324840545654,0.8306135535240173,0.0001250000059371814,138
0.4722058176994324,0.8709554672241211,0.3853135108947754,0.8368962407112122,0.0001250000059371814,139
0.4729999601840973,0.8766654133796692,0.367722749710083,0.8334693312644958,0.0001250000059371814,140
0.46696895360946655,0.8759040832519531,0.36940798163414,0.837630569934845,0.0001250000059371814,141
0.46702858805656433,0.8728587627410889,0.3695363998413086,0.8387728333473206,0.0001250000059371814,142
0.4697713553905487,0.8766654133796692,0.36925533413887024,0.8347747921943665,0.0001250000059371814,143
0.4678095579147339,0.8766654133796692,0.368344783782959,0.8368962407112122,0.0001250000059371814,144
0.4632640779018402,0.8774267435073853,0.3684445917606354,0.8418733477592468,0.0001250000059371814,145
0.47111183404922485,0.8762847185134888,0.36904969811439514,0.8326534032821655,0.0001250000059371814,146
0.4680976867675781,0.8759040832519531,0.378031849861145,0.8336325287818909,0.0001250000059371814,147
0.46712714433670044,0.8751427531242371,0.3721950948238373,0.8368146419525146,0.0001250000059371814,148
0.46757522225379944,0.8747620582580566,0.37682467699050903,0.8365698456764221,0.0001250000059371814,149
0.46739834547042847,0.8728587627410889,0.3710135817527771,0.8412206172943115,0.0001250000059371814,150
0.4721590578556061,0.870194137096405,0.3821263611316681,0.8357539176940918,0.0001250000059371814,151
0.46526768803596497,0.8732394576072693,0.37357211112976074,0.832571804523468,0.0001250000059371814,152
0.456462562084198,0.8736200928688049,0.37421274185180664,0.8371409773826599,0.0001250000059371814,153
0.45557525753974915,0.8679101467132568,0.3776066303253174,0.8408126831054688,0.0001250000059371814,154
0.4578741490840912,0.8778073787689209,0.3671194314956665,0.8423629403114319,0.0001250000059371814,155
0.4609892964363098,0.8736200928688049,0.3709610402584076,0.8373857736587524,0.0001250000059371814,156
0.46282675862312317,0.8766654133796692,0.3695303499698639,0.8397519588470459,0.0001250000059371814,157
0.4548979699611664,0.8766654133796692,0.3690565228462219,0.8380385041236877,0.0001250000059371814,158
0.454208642244339,0.8755233883857727,0.3660418391227722,0.8360803127288818,0.0001250000059371814,159
0.465788334608078,0.8759040832519531,0.3645944595336914,0.8353459239006042,0.0001250000059371814,160
0.458874374628067,0.874381422996521,0.36655303835868835,0.8367330431938171,0.0001250000059371814,161
0.46208712458610535,0.869432806968689,0.3801025152206421,0.8380385041236877,0.0001250000059371814,162
0.4298798143863678,0.887704610824585,0.33444395661354065,0.8507669568061829,9.999999747378752e-06,163
0.4113093912601471,0.8903692364692688,0.3266761302947998,0.8590894341468811,9.999999747378752e-06,164
0.39869892597198486,0.892653226852417,0.30907779932022095,0.861047625541687,9.999999747378752e-06,165
0.3887304365634918,0.8972211480140686,0.2968025207519531,0.8641481995582581,9.999999747378752e-06,166
0.3764549493789673,0.901789128780365,0.284676194190979,0.8679830431938171,9.999999747378752e-06,167
0.3599050045013428,0.9052150845527649,0.282792329788208,0.8758975267410278,9.999999747378752e-06,168
0.3601761758327484,0.9113056659698486,0.2640919089317322,0.8755711317062378,9.999999747378752e-06,169
0.3541533946990967,0.9132089614868164,0.2700008451938629,0.8780189156532288,9.999999747378752e-06,170
0.33502396941185,0.915112316608429,0.2731011211872101,0.8808746933937073,9.999999747378752e-06,171
0.34065210819244385,0.9177769422531128,0.26481398940086365,0.8812010288238525,9.999999747378752e-06,172
0.3343581259250641,0.9143509864807129,0.2607308626174927,0.8826696872711182,9.999999747378752e-06,173
0.32300204038619995,0.9208222031593323,0.25359228253364563,0.8849543333053589,9.999999747378752e-06,174
0.3215181231498718,0.9170156121253967,0.2551037073135376,0.8869941234588623,9.999999747378752e-06,175
0.3112199008464813,0.9253901839256287,0.24631765484809875,0.8909105658531189,9.999999747378752e-06,176
0.3187849819660187,0.9212028980255127,0.25090494751930237,0.888789176940918,9.999999747378752e-06,177
0.30648645758628845,0.9250094890594482,0.24416027963161469,0.894908607006073,9.999999747378752e-06,178
0.3079499900341034,0.9212028980255127,0.2455395758152008,0.8936031460762024,9.999999747378752e-06,179
0.30527108907699585,0.9219642281532288,0.24010984599590302,0.8960509300231934,9.999999747378752e-06,180
0.29490596055984497,0.9231061935424805,0.24340945482254028,0.8996409773826599,9.999999747378752e-06,181
0.2989439368247986,0.9231061935424805,0.24147602915763855,0.8984987139701843,9.999999747378752e-06,182
0.3031703233718872,0.9295774698257446,0.23489581048488617,0.8934399485588074,9.999999747378752e-06,183
0.28203752636909485,0.9284355044364929,0.24040327966213226,0.9004569053649902,9.999999747378752e-06,184
0.283811092376709,0.9314807653427124,0.23344695568084717,0.9031494855880737,9.999999747378752e-06,185
0.2942675054073334,0.9257708191871643,0.24195075035095215,0.8961325287818909,9.999999747378752e-06,186
0.2773054540157318,0.9276741743087769,0.23773254454135895,0.9047813415527344,9.999999747378752e-06,187
0.2825048565864563,0.9303387999534607,0.22977621853351593,0.9024967551231384,9.999999747378752e-06,188
0.2798745632171631,0.9280548095703125,0.23604510724544525,0.900130569934845,9.999999747378752e-06,189
0.2843429446220398,0.9314807653427124,0.23385202884674072,0.9045365452766418,9.999999747378752e-06,190
0.27525579929351807,0.9314807653427124,0.22999991476535797,0.9069027304649353,9.999999747378752e-06,191
0.27378445863723755,0.9322420954704285,0.22925718128681183,0.9040470123291016,9.999999747378752e-06,192
0.27140113711357117,0.9341453909873962,0.23070074617862701,0.90592360496521,9.999999747378752e-06,193
0.2650989294052124,0.9284355044364929,0.2388269007205963,0.9077186584472656,9.999999747378752e-06,194
0.2682730257511139,0.9288161396980286,0.2293124496936798,0.9055972695350647,9.999999747378752e-06,195
0.25951269268989563,0.9330034255981445,0.2287936806678772,0.908534586429596,9.999999747378752e-06,196
0.2606968283653259,0.9352874159812927,0.22334736585617065,0.9093505144119263,9.999999747378752e-06,197
0.25022006034851074,0.9333840608596802,0.22079552710056305,0.9116351008415222,9.999999747378752e-06,198
0.25762367248535156,0.9311001300811768,0.22731240093708038,0.9098401069641113,9.999999747378752e-06,199
0.25248730182647705,0.9341453909873962,0.22222763299942017,0.9129406213760376,9.999999747378752e-06,200
0.25203973054885864,0.9333840608596802,0.22686293721199036,0.9130222201347351,9.999999747378752e-06,201
0.24862085282802582,0.9303387999534607,0.2353367656469345,0.9121246933937073,9.999999747378752e-06,202
0.25564733147621155,0.9333840608596802,0.22780831158161163,0.9095953106880188,4.999999873689376e-06,203
0.2521553635597229,0.9326227903366089,0.22889624536037445,0.9122062921524048,4.999999873689376e-06,204
0.24288834631443024,0.9364293813705444,0.21847747266292572,0.9166938662528992,4.999999873689376e-06,205
0.24633057415485382,0.9349067211151123,0.224713996052742,0.9140012860298157,4.999999873689376e-06,206
0.24026980996131897,0.9360487461090088,0.22425445914268494,0.9165306687355042,4.999999873689376e-06,207
0.24272488057613373,0.9345260858535767,0.2254517674446106,0.9167754650115967,4.999999873689376e-06,208
0.23156146705150604,0.9352874159812927,0.2233278751373291,0.9184889197349548,4.999999873689376e-06,209
0.2462848275899887,0.9337647557258606,0.22418062388896942,0.9153884053230286,2.499999936844688e-06,210
0.2422938495874405,0.9333840608596802,0.22267889976501465,0.9181625247001648,2.499999936844688e-06,211
0.23846624791622162,0.9345260858535767,0.2186920940876007,0.9181625247001648,2.499999936844688e-06,212
0.237604022026062,0.9330034255981445,0.22478486597537994,0.9146540760993958,2.499999936844688e-06,213
0.23185992240905762,0.9352874159812927,0.22114890813827515,0.9202839136123657,1.249999968422344e-06,214
0.2333410233259201,0.9352874159812927,0.21987579762935638,0.9224053621292114,1.249999968422344e-06,215
0.2287219911813736,0.9356680512428284,0.2198181003332138,0.9191416501998901,1.249999968422344e-06,216
0.2367912083864212,0.9349067211151123,0.22145186364650726,0.9182441234588623,1.249999968422344e-06,217
0.24012258648872375,0.9345260858535767,0.21971845626831055,0.9182441234588623,9.999999974752427e-07,218
0.23533853888511658,0.9356680512428284,0.2184627652168274,0.9163674712181091,9.999999974752427e-07,219
0.23056721687316895,0.9356680512428284,0.21894344687461853,0.9183257222175598,9.999999974752427e-07,220
0.22712986171245575,0.9360487461090088,0.22083254158496857,0.9190600514411926,9.999999974752427e-07,221
