val_accuracy,loss,accuracy,learning_rate,val_loss,epoch
0.8309537172317505,0.5655532479286194,0.803769588470459,0.0010000000474974513,0.4775138199329376,82
0.8406624794006348,0.5736452341079712,0.8022193312644958,0.0010000000474974513,0.4576278328895569,83
0.8404721021652222,0.575235903263092,0.7996899485588074,0.0010000000474974513,0.45376113057136536,84
0.8345707058906555,0.572053849697113,0.7980580925941467,0.0010000000474974513,0.49033021926879883,85
0.8370454907417297,0.5755459666252136,0.7993635535240173,0.0010000000474974513,0.4688299894332886,86
0.8301922678947449,0.5555278062820435,0.8085019588470459,0.0010000000474974513,0.5005422234535217,87
0.8275271058082581,0.5594226121902466,0.8062989711761475,0.0010000000474974513,0.48874562978744507,88
0.8351418375968933,0.5661278367042542,0.8010770082473755,0.0010000000474974513,0.4776322543621063,89
0.8307633996009827,0.5792140960693359,0.7960183024406433,0.0010000000474974513,0.49396052956581116,90
0.8261945843696594,0.557227611541748,0.8061357736587524,0.0010000000474974513,0.5152036547660828,91
0.8461831212043762,0.561564564704895,0.8028720617294312,0.0010000000474974513,0.4632711708545685,92
0.8336188793182373,0.5602673888206482,0.8027904629707336,0.0010000000474974513,0.5115455985069275,93
0.8193413019180298,0.5732394456863403,0.7991188168525696,0.0010000000474974513,0.5407186150550842,94
0.8273367881774902,0.5596171617507935,0.8047487139701843,0.0010000000474974513,0.5165086984634399,95
0.8433276414871216,0.5553968548774719,0.8072780966758728,0.0010000000474974513,0.4688125550746918,96
0.8292404413223267,0.5572149753570557,0.8017297387123108,0.0010000000474974513,0.5060139894485474,97
0.8412335515022278,0.5621810555458069,0.8023825287818909,0.0010000000474974513,0.4813139736652374,98
0.8341900110244751,0.5577467679977417,0.8058909773826599,0.0010000000474974513,0.48665758967399597,99
0.8187702298164368,0.5542036890983582,0.8031984567642212,0.0010000000474974513,0.5234723091125488,100
0.8355225324630737,0.5260279178619385,0.8125,0.0005000000237487257,0.4645264148712158,101
0.839520275592804,0.5175737142562866,0.8167428374290466,0.0005000000237487257,0.46954455971717834,102
0.8385684490203857,0.534233808517456,0.8124184012413025,0.0005000000237487257,0.47752317786216736,103
0.8374262452125549,0.5140206217765808,0.8195169568061829,0.0005000000237487257,0.4736848771572113,104
0.8387588262557983,0.5182238221168518,0.8201696872711182,0.0005000000237487257,0.46629929542541504,105
0.8391395211219788,0.5073229670524597,0.8202512860298157,0.0005000000237487257,0.4767838716506958,106
0.8484675288200378,0.5228935480117798,0.8178851008415222,0.0005000000237487257,0.4357907474040985,107
0.8366647362709045,0.5120166540145874,0.821556806564331,0.0005000000237487257,0.46987253427505493,108
0.8517037630081177,0.5314295887947083,0.8136423230171204,0.0005000000237487257,0.44026926159858704,109
0.843137264251709,0.5191956162452698,0.8169060349464417,0.0005000000237487257,0.4558229446411133,110
0.8366647362709045,0.5057033896446228,0.8252284526824951,0.0005000000237487257,0.4781591594219208,111
0.8372358679771423,0.5200356841087341,0.8176403641700745,0.0005000000237487257,0.4793188273906708,112
0.8450409173965454,0.5085621476173401,0.8204144835472107,0.0005000000237487257,0.45274826884269714,113
0.8397106528282166,0.5314233303070068,0.8177219033241272,0.0005000000237487257,0.46915456652641296,114
0.8438987135887146,0.5096198916435242,0.8209856152534485,0.0005000000237487257,0.45423200726509094,115
0.8414239287376404,0.5129319429397583,0.8183746933937073,0.0005000000237487257,0.4503858983516693,116
0.8414239287376404,0.5061988234519958,0.8214752078056335,0.0005000000237487257,0.46228909492492676,117
0.8374262452125549,0.5168967247009277,0.8162532448768616,0.0005000000237487257,0.4782961308956146,118
0.8444698452949524,0.5103012919425964,0.8208224773406982,0.0005000000237487257,0.4596467912197113,119
0.8408528566360474,0.5118942260742188,0.8187010288238525,0.0005000000237487257,0.474830687046051,120
0.8458024263381958,0.5070047974586487,0.821393609046936,0.0005000000237487257,0.46306440234184265,121
0.8429468870162964,0.5210297703742981,0.8190274238586426,0.0005000000237487257,0.47519972920417786,122
0.8412335515022278,0.5137614011764526,0.8234333992004395,0.0005000000237487257,0.47628024220466614,123
0.8461831212043762,0.4867490828037262,0.8277578353881836,0.0002500000118743628,0.4525964558124542,124
0.8465638756752014,0.4873361885547638,0.8266971111297607,0.0002500000118743628,0.45924073457717896,125
0.847325325012207,0.4998847544193268,0.8226174712181091,0.0002500000118743628,0.45266813039779663,126
0.8511326909065247,0.48933401703834534,0.8302872180938721,0.0002500000118743628,0.44065365195274353,127
0.8513230681419373,0.5052082538604736,0.8254732489585876,0.0002500000118743628,0.44037875533103943,128
0.8501808643341064,0.5089468359947205,0.8239229917526245,0.0002500000118743628,0.4453750252723694,129
0.8553207516670227,0.49054986238479614,0.8255548477172852,0.0002500000118743628,0.43399521708488464,130
0.8524652719497681,0.4845609664916992,0.8288185596466064,0.0002500000118743628,0.4299975037574768,131
0.8501808643341064,0.4911213517189026,0.8249021172523499,0.0002500000118743628,0.4455436170101166,132
0.8498001098632812,0.49285241961479187,0.8271867036819458,0.0002500000118743628,0.4495203495025635,133
0.8496097326278687,0.49624744057655334,0.8267787098884583,0.0002500000118743628,0.4444325268268585,134
0.8440890908241272,0.4934157431125641,0.826125979423523,0.0002500000118743628,0.4656173586845398,135
0.850371241569519,0.49124571681022644,0.8279210329055786,0.0002500000118743628,0.4424571692943573,136
0.8490386605262756,0.48407065868377686,0.8307767510414124,0.0002500000118743628,0.449318528175354,137
0.8520845174789429,0.4828551709651947,0.8291448950767517,0.0002500000118743628,0.44321200251579285,138
0.8486579060554504,0.4779081344604492,0.8306951522827148,0.0002500000118743628,0.4516150653362274,139
0.8498001098632812,0.48636293411254883,0.8275946378707886,0.0002500000118743628,0.4377891719341278,140
0.849419355392456,0.4856453537940979,0.8277578353881836,0.0002500000118743628,0.451371431350708,141
0.8429468870162964,0.5016902089118958,0.8224543333053589,0.0002500000118743628,0.46191421151161194,142
0.8389491438865662,0.4865133464336395,0.8268603086471558,0.0002500000118743628,0.46662649512290955,143
0.8378069400787354,0.48260733485221863,0.8290632963180542,0.0002500000118743628,0.4824511408805847,144
0.8486579060554504,0.4892042577266693,0.8312663435935974,0.0002500000118743628,0.4443817138671875,145
0.850371241569519,0.4901300370693207,0.8278394341468811,0.0002500000118743628,0.44291436672210693,146
0.8463734984397888,0.49322351813316345,0.8262075781822205,0.0002500000118743628,0.44710710644721985,147
0.8509423136711121,0.4750675857067108,0.8284921646118164,0.0001250000059371814,0.4379103481769562,148
0.8501808643341064,0.47869303822517395,0.8320822715759277,0.0001250000059371814,0.4449877142906189,149
0.8484675288200378,0.46836236119270325,0.8389360308647156,0.0001250000059371814,0.44853395223617554,150
0.8480868339538574,0.4671691060066223,0.8358355164527893,0.0001250000059371814,0.4466663599014282,151
0.8484675288200378,0.48880138993263245,0.8300424218177795,0.0001250000059371814,0.4470290541648865,152
0.8520845174789429,0.4750216007232666,0.8333061337471008,0.0001250000059371814,0.43817567825317383,153
0.8492290377616882,0.4681786894798279,0.8326534032821655,0.0001250000059371814,0.44476714730262756,154
0.8520845174789429,0.47142112255096436,0.8371409773826599,0.0001250000059371814,0.4378232955932617,155
0.8522748947143555,0.4758720397949219,0.832571804523468,0.0001250000059371814,0.43881040811538696,156
0.8545593023300171,0.4749681055545807,0.8346115946769714,0.0001250000059371814,0.4302990734577179,157
0.8522748947143555,0.4753952920436859,0.8323270082473755,0.0001250000059371814,0.43715062737464905,158
0.8564629554748535,0.4713374674320221,0.8305319547653198,0.0001250000059371814,0.4250258207321167,159
0.8564629554748535,0.4751847982406616,0.8338772654533386,0.0001250000059371814,0.42722076177597046,160
0.8545593023300171,0.47104984521865845,0.8324902057647705,0.0001250000059371814,0.4330044686794281,161
0.8509423136711121,0.47929272055625916,0.8333877325057983,0.0001250000059371814,0.4410710036754608,162
0.8545593023300171,0.47647958993911743,0.8351011872291565,0.0001250000059371814,0.4322446882724762,163
0.8537978529930115,0.47910231351852417,0.8306951522827148,0.0001250000059371814,0.43007466197013855,164
0.8536074757575989,0.4776725769042969,0.8353459239006042,0.0001250000059371814,0.43722933530807495,165
0.8536074757575989,0.4757744073867798,0.8333061337471008,0.0001250000059371814,0.4343917965888977,166
0.8560822606086731,0.4789421260356903,0.8315110802650452,0.0001250000059371814,0.4232562184333801,167
0.8587473630905151,0.4784791171550751,0.8332245349884033,0.0001250000059371814,0.4197245240211487,168
0.8543689250946045,0.47106286883354187,0.8303688168525696,0.0001250000059371814,0.43114185333251953,169
0.8612221479415894,0.47135818004608154,0.8335509300231934,0.0001250000059371814,0.4205859899520874,170
0.8583666682243347,0.47247135639190674,0.8334693312644958,0.0001250000059371814,0.42473548650741577,171
0.8553207516670227,0.4788987636566162,0.8305319547653198,0.0001250000059371814,0.4313606023788452,172
0.8526556491851807,0.4700518548488617,0.8312663435935974,0.0001250000059371814,0.4287402033805847,173
0.8577955365180969,0.4675995409488678,0.8329797387123108,0.0001250000059371814,0.4231346547603607,174
0.8577955365180969,0.4717503786087036,0.8357539176940918,0.0001250000059371814,0.4272606074810028,175
0.8557015061378479,0.48025572299957275,0.8351011872291565,0.0001250000059371814,0.42577993869781494,176
0.8549400568008423,0.4679919481277466,0.8335509300231934,0.0001250000059371814,0.436242938041687,177
0.8518941402435303,0.47283536195755005,0.8373041749000549,0.0001250000059371814,0.44023212790489197,178
0.8558918833732605,0.4750937819480896,0.8324902057647705,0.0001250000059371814,0.4300461709499359,179
0.8583666682243347,0.4696634113788605,0.8349379897117615,0.0001250000059371814,0.42539969086647034,180
0.8534170985221863,0.46800974011421204,0.8345300555229187,0.0001250000059371814,0.43856775760650635,181
0.8484675288200378,0.48047739267349243,0.8267787098884583,0.0001250000059371814,0.44717493653297424,182
0.8461831212043762,0.477096289396286,0.832571804523468,0.0001250000059371814,0.4512382447719574,183
0.8517037630081177,0.46958649158477783,0.8373041749000549,0.0001250000059371814,0.44428303837776184,184
0.8560822606086731,0.46935656666755676,0.8333061337471008,6.25000029685907e-05,0.43381166458129883,185
0.8530363440513611,0.4723494052886963,0.834856390953064,6.25000029685907e-05,0.4408799409866333,186
0.8566533327102661,0.4591499865055084,0.8392624258995056,6.25000029685907e-05,0.43299737572669983,187
0.8572244644165039,0.4698225259780884,0.8342036604881287,6.25000029685907e-05,0.43108853697776794,188
0.8545593023300171,0.4584210216999054,0.8390992283821106,6.25000029685907e-05,0.43453526496887207,189
0.8545593023300171,0.4623716175556183,0.8353459239006042,6.25000029685907e-05,0.43885236978530884,190
0.8541785478591919,0.4596131443977356,0.8373857736587524,6.25000029685907e-05,0.4387151300907135,191
0.8518941402435303,0.4699762463569641,0.8359171152114868,6.25000029685907e-05,0.439003050327301,192
0.8555111289024353,0.4758867621421814,0.832245409488678,6.25000029685907e-05,0.432768851518631,193
0.8572244644165039,0.4678843021392822,0.8315926790237427,6.25000029685907e-05,0.4291784465312958,194
0.8547496795654297,0.4690968096256256,0.8344484567642212,6.25000029685907e-05,0.42927223443984985,195
0.8589377403259277,0.4558538794517517,0.8388544321060181,6.25000029685907e-05,0.42495205998420715,196
0.8570340871810913,0.4667564630508423,0.8373857736587524,6.25000029685907e-05,0.42345431447029114,197
0.8553207516670227,0.4635666012763977,0.8366514444351196,6.25000029685907e-05,0.43203678727149963,198
0.8560822606086731,0.4702913463115692,0.8342852592468262,6.25000029685907e-05,0.4268316626548767,199
0.8602703213691711,0.46160075068473816,0.835019588470459,6.25000029685907e-05,0.4193563163280487,200
0.8741671442985535,0.47507208585739136,0.8342036604881287,9.999999747378752e-06,0.37825798988342285,201
0.8823529481887817,0.4506809115409851,0.8399967551231384,9.999999747378752e-06,0.3443034589290619,202
0.8901579976081848,0.4202002286911011,0.854764997959137,9.999999747378752e-06,0.3205471634864807,203
0.8880639672279358,0.407021701335907,0.857375979423523,9.999999747378752e-06,0.3440914750099182,204
0.8825433254241943,0.3882119655609131,0.8635770082473755,9.999999747378752e-06,0.349813848733902,205
0.8827337026596069,0.3846549391746521,0.866269588470459,9.999999747378752e-06,0.3653404116630554,206
0.8829240202903748,0.37133076786994934,0.8705939650535583,9.999999747378752e-06,0.35627812147140503,207
0.8970112204551697,0.3610222339630127,0.87467360496521,4.999999873689376e-06,0.3160388171672821,208
0.8968208432197571,0.34563666582107544,0.8779373168945312,4.999999873689376e-06,0.31861668825149536,209
0.8859699368476868,0.34300076961517334,0.8805482983589172,4.999999873689376e-06,0.34537407755851746,210
0.8924424052238464,0.3314450979232788,0.8847911357879639,4.999999873689376e-06,0.32897698879241943,211
0.8994860053062439,0.3372015953063965,0.883730411529541,4.999999873689376e-06,0.30428192019462585,212
0.9034837484359741,0.32603710889816284,0.8873205184936523,4.999999873689376e-06,0.2945733070373535,213
0.8903483748435974,0.31406357884407043,0.892624020576477,4.999999873689376e-06,0.3342907726764679,214
0.8977727293968201,0.32154035568237305,0.8895235061645508,4.999999873689376e-06,0.31244781613349915,215
0.9000571370124817,0.3123299777507782,0.8909105658531189,4.999999873689376e-06,0.3115222454071045,216
0.9021511673927307,0.3090251088142395,0.8881364464759827,4.999999873689376e-06,0.2969639003276825,217
0.9015800356864929,0.3146270513534546,0.8913185596466064,2.499999936844688e-06,0.29774072766304016,218
0.9044355750083923,0.3036841154098511,0.8945006728172302,2.499999936844688e-06,0.29190003871917725,219
0.8985341787338257,0.30345115065574646,0.8940110802650452,2.499999936844688e-06,0.30579662322998047,220
0.8973919749259949,0.3059835135936737,0.8934399485588074,2.499999936844688e-06,0.32052382826805115,221
0.9057681560516357,0.29419830441474915,0.897682785987854,2.499999936844688e-06,0.29515770077705383,222
0.9008185863494873,0.2954155206680298,0.897519588470459,2.499999936844688e-06,0.3108147084712982,223
0.9048162698745728,0.2923634648323059,0.9002937078475952,1.249999968422344e-06,0.3005724251270294,224
0.9038644433021545,0.2889736294746399,0.8989066481590271,1.249999968422344e-06,0.30484530329704285,225
0.9027222394943237,0.28999483585357666,0.9005385041236877,1.249999968422344e-06,0.30134302377700806,226
0.9044355750083923,0.28859010338783264,0.9003753066062927,1.249999968422344e-06,0.2996531128883362,227
0.9034837484359741,0.27806714177131653,0.9032310843467712,9.999999974752427e-07,0.30255186557769775,228
0.9031029939651489,0.28628382086753845,0.9028230905532837,9.999999974752427e-07,0.29964056611061096,229
0.9053874015808105,0.27083560824394226,0.9037206172943115,9.999999974752427e-07,0.2911459803581238,230
0.9050066471099854,0.27825817465782166,0.9051892757415771,9.999999974752427e-07,0.29735592007637024,231
0.9063392281532288,0.2788075804710388,0.9045365452766418,9.999999974752427e-07,0.2933569550514221,232
0.9080525636672974,0.27900242805480957,0.9044549465179443,9.999999974752427e-07,0.2952975034713745,233
0.9059584736824036,0.27130019664764404,0.9063315987586975,9.999999974752427e-07,0.2946169972419739,234
0.9082428812980652,0.2742525041103363,0.90657639503479,9.999999974752427e-07,0.2923862934112549,235
0.9004378318786621,0.2802511155605316,0.9024151563644409,9.999999974752427e-07,0.3093891143798828,236
0.9061488509178162,0.27997156977653503,0.9020887613296509,9.999999974752427e-07,0.29544389247894287,237
0.9025318622589111,0.27889490127563477,0.9016808271408081,9.999999974752427e-07,0.3070368468761444,238
0.9046259522438049,0.276948481798172,0.9060052037239075,9.999999974752427e-07,0.29820695519447327,239
0.906719982624054,0.28484222292900085,0.8989882469177246,9.999999974752427e-07,0.2979019284248352,240
0.9023415446281433,0.276430606842041,0.9005385041236877,9.999999974752427e-07,0.3038732409477234,241
0.905197024345398,0.27478888630867004,0.9033126831054688,9.999999974752427e-07,0.2988854646682739,242
0.9036740660667419,0.2701951861381531,0.9037206172943115,9.999999974752427e-07,0.3031231462955475,243
0.9029126167297363,0.2847713232040405,0.900130569934845,9.999999974752427e-07,0.29898667335510254,244
0.9048162698745728,0.2741996943950653,0.9005385041236877,9.999999974752427e-07,0.3040701150894165,245
0.9050066471099854,0.27717646956443787,0.9045365452766418,9.999999974752427e-07,0.3028916120529175,246
0.905197024345398,0.2757158577442169,0.903965413570404,9.999999974752427e-07,0.2975342571735382,247
0.9095754623413086,0.2830694615840912,0.9015992283821106,9.999999974752427e-07,0.29461339116096497,248
0.9086236357688904,0.2703324258327484,0.90657639503479,9.999999974752427e-07,0.29624655842781067,249
0.909385085105896,0.2780773639678955,0.9040470123291016,9.999999974752427e-07,0.2922872304916382,250
0.9063392281532288,0.2706904113292694,0.9082082509994507,9.999999974752427e-07,0.29774296283721924,251
0.9076718091964722,0.27136772871017456,0.9046181440353394,9.999999974752427e-07,0.290983110666275,252
0.9042451977729797,0.26263055205345154,0.9067395329475403,9.999999974752427e-07,0.31182655692100525,253
0.909385085105896,0.26739537715911865,0.9083713889122009,9.999999974752427e-07,0.2863326966762543,254
0.9074814319610596,0.2742629647254944,0.906086802482605,9.999999974752427e-07,0.29130756855010986,255
0.9078621864318848,0.28141549229621887,0.9018439650535583,9.999999974752427e-07,0.29012203216552734,256
0.9071006774902344,0.2711968421936035,0.9047813415527344,9.999999974752427e-07,0.29822617769241333,257
0.9071006774902344,0.2693713307380676,0.9042917490005493,9.999999974752427e-07,0.29632890224456787,258
0.9071006774902344,0.2673824429512024,0.9072291254997253,9.999999974752427e-07,0.29969078302383423,259
0.9063392281532288,0.2606838047504425,0.9079634547233582,9.999999974752427e-07,0.29339978098869324,260
0.9061488509178162,0.259002149105072,0.9095953106880188,9.999999974752427e-07,0.3011462390422821,261
0.9071006774902344,0.2605070173740387,0.9067395329475403,9.999999974752427e-07,0.30024436116218567,262
0.906719982624054,0.26410776376724243,0.9063315987586975,9.999999974752427e-07,0.2916427552700043,263
0.9053874015808105,0.26017552614212036,0.9072291254997253,9.999999974752427e-07,0.30513012409210205,264
